StudentID,TotalScore,Chinese,Math,English
6864362,253,92,114,47
7254171,253,92,101,60
2552978,253,91,78,84
7954850,253,90,99,64
1132254,253,90,93,70
5567930,253,90,84,79
4219033,253,90,79,84
8616539,253,90,69,94
9229574,253,89,111,53
5247110,253,89,75,89
5199793,253,88,81,84
5768551,253,88,77,88
9866297,253,88,71,94
2516885,253,88,71,94
7574176,253,88,69,96
1243177,253,88,67,98
7576198,253,88,45,120
1019032,253,87,87,79
1191240,253,87,81,85
5436799,253,87,79,87
9702622,253,86,83,84
1890002,253,86,74,93
8042148,253,85,85,83
6336732,253,85,70,98
5529473,253,84,85,84
7681164,253,84,81,88
3461414,253,84,65,104
6284902,253,84,63,106
8450119,253,84,44,125
1070126,253,83,95,75
4434973,253,83,95,75
5128665,253,83,64,106
1454997,253,82,95,76
3338386,253,82,76,95
6152896,253,81,80,92
8624159,253,80,94,79
7930202,253,80,93,80
6191511,253,79,75,99
9223139,253,78,92,83
4160252,253,78,91,84
1372757,253,78,77,98
3873182,253,78,70,105
3662494,253,76,103,74
3263018,253,76,88,89
1988157,253,75,104,74
1336000,253,75,90,88
9675619,253,74,81,98
5291756,253,74,80,99
4583470,253,74,56,123
7310588,253,73,114,66
9354662,253,73,92,88
3822778,253,72,93,88
4682092,253,71,68,114
5114042,253,68,77,108
3160945,253,66,113,74
3811531,253,64,91,98
4245835,253,62,88,103
7499343,253,55,103,95
2487980,253,54,117,82
5679707,253,54,91,108
7948553,253,53,114,86
2630935,253,50,117,86
5266602,253,47,99,107
2863990,252,127,77,48
5624933,252,125,30,97
4081169,252,112,65,75
7875693,252,111,52,89
5448013,252,110,65,77
2102508,252,107,102,43
7982970,252,107,58,87
5469083,252,105,92,55
8082706,252,104,64,84
5116333,252,104,58,90
2692067,252,103,70,79
7835457,252,101,108,43
6333328,252,101,101,50
5842255,252,101,79,72
9174471,252,100,104,48
4596930,252,100,104,48
7599283,252,100,94,58
9677775,252,100,66,86
2288908,252,100,50,102
8045186,252,99,76,77
4709320,252,99,69,84
8315649,252,99,65,88
6173672,252,99,58,95
1586568,252,98,85,69
3333678,252,96,69,87
9199570,252,95,74,83
7769806,252,95,70,87
9385367,252,94,94,64
9407144,252,94,79,79
6706278,252,92,92,68
3253422,252,90,93,69
5240195,252,90,93,69
6081640,252,90,84,78
1674258,252,90,66,96
2311001,252,89,99,64
6507479,252,89,75,88
2216316,252,88,94,70
6022272,252,88,83,81
9448745,252,88,80,84
9313320,252,87,56,109
1405326,252,86,100,66
3680755,252,85,75,92
5062882,252,83,103,66
2411519,252,83,93,76
5183901,252,82,89,81
5974957,252,82,87,83
5525525,252,82,66,104
2969920,252,81,99,72
3699244,252,81,75,96
6856573,252,80,90,82
1892804,252,80,73,99
7052315,252,79,90,83
7818992,252,79,74,99
5051715,252,79,68,105
5415132,252,78,99,75
2564123,252,78,88,86
3763519,252,78,61,113
4128730,252,77,102,73
9863225,252,77,86,89
7277278,252,76,97,79
1820630,252,76,78,98
9671677,252,76,66,110
7806592,252,75,109,68
6058845,252,75,102,75
2165210,252,75,95,82
1712028,252,75,81,96
8707952,252,74,109,69
7175729,252,74,89,89
8201380,252,73,100,79
4364812,252,73,90,89
3074025,252,73,60,119
9879097,252,72,101,79
9218533,252,72,93,87
2703005,252,72,84,96
4435643,252,72,70,110
5970093,252,71,87,94
4776974,252,71,83,98
5834474,252,70,100,82
9432138,252,69,85,98
5976750,252,69,84,99
4740475,252,68,78,106
2829297,252,66,85,101
4574107,252,65,83,104
2851310,252,64,80,108
6990575,252,64,77,111
1700383,252,63,99,90
9003184,252,62,114,76
2999145,252,59,64,129
8359754,252,57,116,79
1097262,252,57,94,101
3710862,252,57,89,106
4603765,252,52,102,98
2976287,252,50,117,85
3098493,252,42,103,107
9930475,251,116,97,38
7614009,251,113,64,74
8734729,251,111,69,71
2713534,251,110,74,67
1627614,251,110,66,75
5453374,251,108,64,79
2336642,251,105,69,77
4808820,251,105,58,88
1287568,251,101,89,61
7659435,251,100,89,62
6054429,251,100,72,79
8177540,251,99,97,55
4201161,251,99,92,60
1974584,251,97,102,52
3297872,251,97,78,76
2650968,251,97,70,84
2450913,251,96,85,70
9719076,251,95,89,67
6424510,251,95,76,80
4240952,251,95,65,91
6615078,251,94,98,59
3198651,251,94,70,87
6686694,251,93,84,74
9902696,251,92,75,84
7933509,251,91,95,65
8055324,251,91,61,99
9848456,251,89,92,70
9587835,251,88,84,79
9706344,251,87,81,83
7999298,251,87,55,109
3047999,251,86,96,69
8157596,251,86,57,108
5397419,251,85,90,76
3089305,251,84,85,82
2909986,251,83,85,83
5289324,251,83,75,93
6211995,251,82,99,70
3581735,251,82,99,70
4738068,251,81,92,78
8854392,251,81,53,117
1408437,251,80,99,72
2434052,251,80,98,73
8957736,251,79,104,68
7247090,251,79,91,81
5784676,251,78,105,68
1543407,251,78,90,83
2690008,251,78,87,86
7756604,251,78,66,107
9967758,251,77,105,69
1705763,251,77,71,103
5837224,251,76,97,78
7920790,251,76,89,86
8237185,251,76,70,105
1835315,251,75,85,91
6189928,251,74,114,63
6015212,251,73,98,80
8480692,251,73,98,80
8797250,251,73,75,103
6212081,251,72,98,81
3138255,251,72,92,87
4117623,251,72,72,107
2181719,251,72,51,128
2597656,251,71,87,93
4937202,251,71,84,96
2652529,251,71,73,107
2761354,251,71,65,115
7605170,251,70,89,92
4037709,251,69,108,74
5781973,251,69,76,106
1598727,251,68,95,88
1948303,251,66,90,95
7825930,251,66,82,103
9913566,251,63,96,92
7117236,251,61,120,70
2607470,251,59,118,74
7896726,251,57,93,101
8752563,251,55,93,103
9679874,251,53,103,95
5423838,251,48,87,116
7925558,251,42,104,105
8660202,250,123,63,64
1992087,250,116,65,69
8739849,250,113,95,42
1356158,250,113,64,73
3603844,250,107,68,75
8175463,250,106,88,56
7806955,250,104,78,68
8975639,250,104,59,87
9315287,250,104,41,105
4736681,250,100,82,68
7881179,250,100,73,77
1246337,250,98,78,74
8788665,250,97,78,75
6550030,250,96,73,81
5634586,250,94,90,66
9326572,250,94,85,71
8480809,250,92,95,63
5034444,250,92,86,72
5990717,250,91,73,86
7092920,250,91,60,99
7968666,250,90,72,88
6003116,250,90,59,101
1041294,250,89,79,82
1740881,250,89,73,88
2576587,250,88,87,75
3112214,250,88,75,87
7083430,250,87,93,70
3954506,250,87,90,73
7339229,250,87,81,82
2509839,250,87,72,91
6676536,250,87,72,91
3711076,250,87,62,101
8558218,250,86,98,66
9553631,250,86,73,91
6882391,250,85,86,79
4765067,250,85,65,100
1050921,250,84,82,84
6792954,250,84,76,90
1565515,250,83,104,63
9084310,250,82,117,51
4041678,250,82,97,71
3824358,250,82,66,102
7244902,250,82,65,103
4684243,250,81,110,59
8088935,250,81,45,124
6086112,250,80,110,60
3417468,250,80,81,89
9113364,250,79,89,82
4282608,250,78,106,66
4893615,250,78,98,74
6276990,250,78,86,86
9507092,250,77,94,79
2594889,250,77,77,96
7220841,250,76,107,67
3752600,250,76,106,68
4878063,250,75,88,87
1107700,250,75,74,101
4671837,250,74,86,90
7724818,250,74,68,108
5822064,250,73,64,113
8359122,250,72,100,78
5222987,250,72,81,97
5747761,250,72,71,107
5936020,250,72,64,114
3754008,250,71,131,48
6674094,250,71,97,82
4699881,250,71,89,90
9097474,250,71,84,95
9426860,250,70,87,93
2336291,250,69,110,71
6818354,250,69,97,84
6639180,250,68,99,83
4229467,250,67,73,110
3970524,250,65,91,94
5806722,250,64,121,65
5228724,250,63,90,97
3706219,250,62,79,109
2502592,250,61,103,86
2986583,250,61,93,96
3995184,250,58,109,83
8567804,250,58,91,101
8533085,250,57,72,121
2051710,250,56,126,68
8786737,250,53,115,82
8085442,250,53,76,121
6193116,250,46,114,90
8832603,250,39,106,105
7382962,250,33,102,115
5191022,249,142,52,55
4255164,249,122,70,57
4026118,249,112,49,88
7768802,249,109,79,61
1001366,249,107,64,78
7959718,249,104,70,75
7666542,249,104,60,85
2552970,249,103,70,76
7929421,249,102,60,87
9174007,249,101,80,68
2064231,249,100,37,112
6656677,249,99,83,67
4283644,249,99,63,87
9799630,249,99,49,101
2902871,249,97,77,75
4329983,249,97,65,87
6680642,249,97,63,89
6393995,249,95,80,74
7738786,249,95,75,79
3530135,249,95,61,93
3000737,249,95,58,96
6735337,249,94,87,68
7137103,249,94,79,76
7621076,249,93,81,75
4868416,249,92,85,72
1133809,249,92,83,74
2723435,249,92,77,80
4572544,249,92,77,80
1372537,249,92,66,91
7387276,249,92,59,98
8355049,249,91,89,69
2210414,249,90,90,69
5670505,249,89,97,63
3573209,249,89,58,102
7482630,249,87,74,88
1953002,249,86,86,77
4436506,249,86,80,83
9502070,249,85,81,83
7026457,249,85,63,101
6790351,249,84,101,64
2730706,249,84,81,84
7204644,249,83,97,69
8121417,249,83,80,86
2609831,249,82,84,83
5758678,249,82,79,88
9340352,249,82,79,88
2679225,249,81,90,78
9546134,249,81,77,91
3114774,249,81,75,93
6281070,249,81,69,99
1071113,249,80,106,63
3573989,249,78,80,91
7532410,249,77,103,69
7357668,249,77,91,81
6796801,249,77,79,93
3402447,249,76,115,58
7306390,249,76,82,91
4418405,249,75,98,76
2739656,249,75,97,77
3588189,249,75,92,82
7858080,249,75,82,92
8182042,249,75,76,98
9322110,249,75,71,103
5648450,249,75,59,115
6261616,249,75,53,121
5074661,249,74,117,58
7661418,249,74,98,77
6899246,249,74,95,80
6726334,249,71,101,77
5216491,249,71,89,89
9108093,249,70,47,132
3563853,249,69,78,102
8779189,249,69,76,104
4721436,249,65,103,81
2503761,249,65,93,91
5440124,249,64,80,105
3586243,249,63,115,71
4546486,249,63,105,81
5093033,249,63,91,95
4020438,249,63,86,100
9110837,249,62,103,84
5845612,249,61,76,112
4937761,249,60,92,97
9965793,249,57,106,86
6836057,249,54,88,107
9823865,249,48,120,81
9030383,249,46,137,66
4597249,249,44,94,111
5979490,249,40,129,80
6122070,248,119,60,69
7513185,248,115,53,80
9035267,248,114,75,59
5157698,248,114,71,63
9477888,248,112,87,49
4177350,248,111,73,64
4665954,248,110,67,71
7101973,248,108,75,65
4303616,248,108,69,71
4955334,248,107,67,74
7907042,248,105,101,42
3328193,248,105,90,53
9088434,248,105,68,75
1036572,248,102,64,82
2530463,248,101,89,58
8361371,248,100,81,67
9320358,248,100,77,71
9253085,248,100,69,79
5584554,248,98,65,85
9090502,248,97,96,55
3870146,248,97,83,68
9569002,248,97,68,83
2202210,248,96,85,67
8351402,248,96,60,92
5779593,248,95,93,60
8567938,248,95,88,65
4125676,248,95,81,72
5339322,248,94,109,45
2745523,248,92,96,60
9032528,248,92,87,69
3763507,248,92,81,75
4012305,248,92,56,100
1974212,248,90,88,70
9076364,248,90,85,73
5120184,248,90,73,85
9298469,248,88,88,72
2217942,248,88,77,83
4262802,248,88,71,89
9554828,248,86,87,75
6585688,248,86,75,87
2325176,248,85,86,77
6425850,248,85,77,86
1084772,248,85,54,109
4404735,248,84,88,76
4823822,248,84,47,117
5820828,248,83,94,71
7843046,248,83,91,74
9160661,248,83,79,86
9476701,248,83,72,93
4444707,248,82,101,65
8659307,248,82,82,84
6637359,248,82,75,91
8533927,248,81,89,78
7187401,248,81,80,87
4040734,248,80,96,72
2375927,248,80,90,78
4333922,248,80,80,88
1719330,248,80,71,97
2518669,248,80,61,107
1151244,248,80,45,123
8404031,248,79,102,67
5728091,248,79,96,73
1967888,248,79,92,77
3180287,248,79,81,88
9484442,248,79,77,92
7492189,248,77,108,63
4215539,248,77,101,70
6349602,248,76,91,81
5099275,248,76,62,110
6903188,248,74,66,108
1701965,248,73,88,87
7084401,248,72,83,93
9258154,248,69,100,79
7508939,248,67,108,73
1385908,248,67,105,76
3573284,248,67,94,87
2202138,248,67,83,98
5188988,248,65,89,94
9266400,248,64,101,83
2620540,248,64,76,108
5561315,248,63,116,69
3673662,248,62,103,83
5056981,248,62,95,91
7296225,248,61,108,79
7928541,248,61,70,117
5529919,248,60,88,100
1852314,248,58,118,72
1065786,248,57,77,114
5626199,248,53,100,95
9799760,248,51,128,69
2067198,248,43,104,101
3174514,247,124,73,50
4250160,247,115,66,66
2429038,247,108,66,73
4650169,247,108,61,78
4912547,247,107,76,64
4399371,247,107,71,69
7569122,247,106,83,58
7139339,247,106,57,84
4119155,247,105,77,65
5155497,247,105,59,83
9905486,247,104,61,82
2304817,247,102,64,81
7019119,247,101,97,49
4167262,247,101,67,79
1009549,247,101,47,99
2374427,247,100,74,73
7163442,247,99,67,81
6710416,247,98,79,70
9094509,247,98,67,82
2371637,247,96,90,61
5466737,247,96,44,107
2144424,247,95,89,63
9304408,247,95,75,77
7818069,247,94,93,60
7260338,247,93,88,66
1706954,247,93,64,90
8450344,247,92,109,46
1234338,247,92,60,95
2239712,247,92,60,95
8700320,247,91,93,63
9064358,247,91,88,68
8009953,247,90,71,86
7247267,247,90,60,97
8054402,247,90,59,98
3138410,247,90,46,111
4244338,247,89,42,116
8259464,247,88,75,84
8818325,247,88,73,86
2184264,247,88,57,102
1905107,247,86,56,105
7068815,247,85,73,89
8196922,247,84,88,75
7064881,247,83,94,70
8194603,247,83,80,84
9170221,247,83,76,88
1840703,247,83,66,98
7726655,247,82,95,70
6651806,247,82,59,106
3107638,247,81,68,98
4110383,247,81,57,109
5875201,247,80,102,65
7693643,247,80,94,73
6870215,247,80,91,76
1216550,247,80,59,108
2877811,247,79,66,102
5540827,247,78,100,69
6595560,247,78,84,85
5738920,247,78,81,88
3090455,247,78,70,99
7651917,247,78,66,103
6743606,247,77,96,74
9493428,247,76,96,75
3422950,247,76,87,84
9300851,247,76,55,116
3949229,247,75,109,63
7021877,247,75,102,70
3515477,247,75,87,85
2575729,247,74,124,49
8724559,247,74,84,89
4804401,247,74,65,108
4628330,247,74,64,109
8622852,247,73,93,81
3067681,247,73,56,118
9754518,247,72,79,96
5663616,247,71,110,66
3798274,247,71,74,102
2504570,247,69,89,89
9207553,247,69,77,101
5382242,247,68,112,67
1039853,247,66,113,68
8783652,247,66,84,97
7769757,247,66,83,98
3300786,247,65,81,101
5087795,247,64,84,99
3392713,247,64,83,100
5465335,247,63,80,104
2234542,247,62,93,92
8507595,247,62,74,111
1621727,247,62,53,132
2843591,247,59,83,105
7966869,247,59,78,110
8773399,247,58,87,102
7966476,247,58,83,106
9646144,247,57,109,81
7815130,247,56,107,84
4934933,247,55,111,81
5610088,246,119,44,83
5381038,246,116,85,45
6183997,246,113,81,52
4805757,246,112,76,58
4587856,246,111,62,73
4091828,246,110,72,64
3416608,246,110,71,65
9644161,246,109,48,89
8021100,246,107,78,61
9935417,246,104,81,61
5152899,246,102,87,57
2909573,246,102,64,80
5440002,246,101,89,56
1171417,246,101,56,89
4418696,246,100,93,53
2089258,246,100,86,60
3917205,246,100,74,72
6750775,246,99,57,90
4943306,246,98,64,84
2571906,246,97,63,86
8925527,246,95,83,68
2033080,246,95,77,74
2180481,246,94,83,69
3168398,246,94,67,85
4920549,246,93,41,112
6623854,246,91,94,61
8543225,246,91,76,79
8641051,246,91,55,100
9351775,246,90,72,84
8369634,246,89,86,71
1054764,246,89,76,81
8716347,246,89,75,82
1067512,246,89,68,89
8393402,246,87,74,85
3877696,246,86,84,76
1781190,246,86,72,88
5516606,246,86,55,105
3360611,246,86,53,107
2427262,246,85,87,74
4641772,246,84,85,77
6657535,246,84,80,82
1277243,246,83,89,74
5377676,246,83,87,76
2380050,246,81,116,49
8073396,246,81,96,69
6002272,246,81,90,75
8623858,246,80,77,89
3474082,246,79,121,46
5095830,246,77,112,57
2174762,246,77,98,71
2326551,246,77,83,86
3460909,246,77,76,93
1051648,246,76,87,83
6637907,246,76,83,87
3427668,246,76,77,93
5175366,246,75,106,65
9519716,246,75,93,78
6838797,246,73,86,87
5144639,246,73,76,97
4919154,246,72,103,71
2612664,246,72,95,79
5404697,246,71,96,79
2394045,246,71,95,80
6766521,246,71,89,86
2407070,246,71,67,108
7648996,246,69,106,71
6426472,246,69,99,78
4094282,246,69,91,86
8474424,246,69,84,93
3165534,246,68,96,82
1506367,246,68,93,85
6305307,246,68,76,102
7413790,246,68,74,104
5189524,246,67,70,109
6351592,246,66,116,64
3215677,246,65,99,82
3721371,246,64,117,65
4869004,246,64,89,93
7506659,246,63,98,85
1388185,246,63,93,90
1462814,246,60,90,96
4421805,246,58,96,92
6813724,246,58,69,119
5576765,246,54,87,105
4796828,246,52,106,88
9114994,246,52,78,116
3330704,246,50,99,97
8836629,246,46,96,104
5245010,246,40,96,110
3662027,245,132,44,69
7778376,245,118,69,58
8771594,245,115,68,62
5805502,245,110,57,78
8104015,245,107,83,55
5412168,245,107,68,70
7430326,245,103,96,46
2160072,245,102,86,57
6867056,245,102,50,93
2140799,245,101,53,91
9430774,245,100,84,61
6375435,245,100,67,78
9252822,245,100,65,80
4037058,245,100,64,81
1712878,245,99,78,68
5994380,245,98,74,73
2613808,245,97,78,70
5302921,245,96,96,53
8800034,245,96,64,85
6597188,245,95,79,71
8276315,245,95,71,79
1660209,245,92,79,74
7478612,245,91,89,65
2401128,245,91,78,76
2239849,245,91,66,88
4030223,245,90,82,73
6807706,245,90,73,82
9857450,245,90,56,99
5483795,245,89,75,81
6431729,245,88,81,76
5209568,245,88,67,90
2675001,245,88,62,95
6297360,245,88,61,96
1811336,245,88,48,109
2303768,245,87,64,94
8649928,245,85,73,87
4487414,245,85,62,98
3269468,245,85,38,122
9032374,245,84,95,66
8737287,245,84,87,74
1630857,245,84,70,91
1410355,245,84,56,105
8984174,245,83,95,67
8549887,245,83,81,81
9550101,245,82,102,61
4194804,245,82,82,81
9896798,245,82,78,85
7375036,245,82,67,96
9076889,245,82,60,103
3108268,245,81,89,75
2955611,245,81,85,79
2395890,245,81,79,85
5653397,245,79,80,86
1528563,245,79,72,94
2419977,245,79,68,98
4479927,245,78,66,101
5706547,245,77,96,72
7062102,245,76,99,70
8499738,245,76,66,103
5553148,245,76,66,103
7179064,245,75,100,70
2899824,245,75,80,90
1709825,245,75,70,100
7132033,245,73,84,88
7516393,245,72,101,72
8250435,245,72,91,82
2264056,245,72,85,88
1328377,245,72,84,89
3256079,245,71,115,59
4498329,245,71,98,76
7683673,245,71,92,82
6964183,245,71,91,83
5035655,245,70,84,91
3886545,245,70,78,97
9157978,245,70,68,107
2783091,245,67,92,86
3199120,245,67,87,91
6990356,245,65,102,78
8890091,245,65,66,114
7206621,245,63,99,83
9821772,245,63,75,107
6932959,245,63,68,114
6861005,245,62,95,88
2628598,245,61,88,96
5558957,245,60,86,99
6833901,245,58,105,82
6389007,245,58,93,94
4505514,245,58,88,99
3409060,245,56,98,91
6666835,245,55,93,97
6533294,245,53,73,119
3384824,245,51,98,96
1541759,245,48,124,73
2607190,245,43,116,86
4780665,245,39,130,76
3682385,244,128,54,62
1071384,244,116,68,60
8639931,244,114,64,66
5145412,244,105,82,57
6561695,244,105,76,63
3162184,244,105,43,96
7341590,244,102,88,54
8089287,244,102,63,79
5778319,244,101,68,75
9505708,244,96,81,67
3783565,244,96,71,77
2047894,244,95,91,58
6429127,244,95,68,81
1214248,244,95,59,90
2929692,244,93,80,71
4089751,244,93,74,77
1475375,244,93,50,101
1445013,244,91,88,65
6896447,244,90,83,71
2567428,244,90,71,83
2101046,244,89,81,74
4090666,244,89,52,103
3534804,244,88,115,41
2216708,244,88,89,67
3351564,244,88,73,83
5432191,244,87,111,46
2509881,244,87,87,70
6351698,244,86,91,67
4966009,244,86,90,68
4390305,244,86,89,69
9726261,244,85,112,47
4214078,244,85,100,59
9152229,244,84,104,56
3551206,244,84,80,80
8972046,244,84,58,102
8757109,244,83,62,99
1400692,244,82,106,56
2961847,244,82,86,76
9384385,244,82,75,87
8666378,244,79,90,75
1079927,244,78,91,75
3072517,244,78,79,87
9567170,244,77,90,77
1138552,244,77,67,100
1932659,244,77,58,109
6275907,244,76,86,82
6635416,244,76,66,102
7317203,244,75,99,70
7664486,244,75,94,75
8430940,244,75,88,81
8890507,244,75,75,94
3236081,244,75,66,103
3176331,244,75,64,105
8692554,244,74,75,95
9103907,244,73,72,99
4571222,244,71,106,67
4550271,244,69,56,119
8749797,244,68,83,93
5424206,244,68,81,95
3924342,244,68,61,115
8193951,244,67,88,89
5785072,244,66,95,83
9774168,244,65,106,73
4321898,244,65,102,77
4838555,244,62,112,70
1567256,244,62,110,72
7623251,244,62,83,99
9102501,244,62,77,105
3355378,244,61,92,91
6579121,244,60,120,64
6493509,244,59,99,86
1876497,244,57,115,72
7185504,244,56,94,94
7384273,244,56,77,111
6089012,244,48,85,111
3904997,244,47,113,84
2981930,244,45,80,119
5946769,244,37,117,90
7135193,244,36,81,127
8386613,243,114,64,65
7474945,243,112,80,51
4644739,243,111,51,81
7700440,243,110,72,61
9619032,243,109,84,50
5026101,243,106,88,49
1267720,243,105,66,72
4284549,243,104,85,54
8058228,243,100,75,68
6666568,243,99,88,56
4118294,243,99,73,71
2480544,243,96,75,72
7109052,243,95,82,66
3033915,243,94,108,41
3903474,243,94,64,85
1120517,243,94,64,85
1289471,243,93,68,82
4987745,243,93,66,84
2019938,243,93,65,85
4266209,243,93,65,85
7510445,243,93,63,87
9950372,243,92,77,74
1838357,243,92,69,82
7401506,243,92,67,84
7924267,243,91,70,82
8871232,243,91,63,89
8338952,243,90,66,87
4465670,243,90,37,116
8384179,243,89,66,88
3912281,243,88,93,62
4380367,243,88,92,63
3896956,243,88,50,105
5852409,243,87,104,52
1201991,243,87,73,83
3668183,243,86,111,46
2717498,243,86,64,93
5372184,243,85,84,74
8145251,243,85,75,83
3402809,243,85,63,95
5406859,243,84,80,79
4812432,243,84,79,80
6163931,243,83,90,70
1634174,243,83,75,85
4991318,243,83,56,104
7883644,243,82,97,64
4943010,243,82,91,70
3409031,243,82,84,77
4981938,243,82,84,77
9085303,243,82,79,82
5720937,243,81,88,74
2947607,243,80,87,76
1131132,243,80,56,107
1370832,243,79,93,71
6626365,243,79,67,97
1471001,243,77,94,72
4261540,243,77,92,74
1561759,243,77,87,79
6784253,243,76,93,74
9105451,243,76,93,74
3644159,243,76,75,92
8448810,243,75,83,85
7913349,243,74,85,84
9485148,243,73,73,97
7972840,243,72,86,85
3183861,243,72,72,99
1629669,243,72,62,109
9485496,243,72,55,116
1706156,243,71,73,99
2959879,243,69,76,98
7035204,243,67,97,79
8256501,243,67,93,83
8350381,243,67,88,88
4436935,243,66,107,70
5136319,243,65,106,72
5205508,243,65,88,90
8110398,243,64,94,85
5714546,243,64,71,108
2850462,243,62,102,79
1832635,243,61,84,98
8055011,243,61,68,114
5763644,243,55,91,97
7134081,243,55,88,100
9349267,243,48,92,103
4483388,243,40,137,66
3763142,243,34,98,111
5170521,243,32,114,97
4502039,242,126,44,72
3153200,242,126,41,75
3165354,242,119,39,84
1883098,242,114,52,76
4168120,242,112,73,57
2430163,242,110,58,74
5165766,242,108,91,43
2609821,242,108,80,54
9334300,242,107,79,56
6345798,242,105,96,41
3826838,242,105,65,72
4435572,242,105,40,97
9899026,242,103,86,53
6053559,242,103,64,75
3739037,242,102,63,77
7055349,242,101,86,55
3450218,242,101,74,67
7737204,242,100,81,61
7218748,242,99,94,49
1957640,242,96,110,36
8114063,242,96,79,67
7318391,242,95,101,46
8540837,242,95,74,73
3896133,242,94,84,64
8115513,242,92,69,81
4504318,242,91,85,66
7715459,242,91,82,69
9670161,242,90,80,72
6284284,242,89,87,66
8817015,242,89,79,74
5782767,242,89,72,81
1375325,242,89,69,84
1860287,242,88,98,56
1924180,242,88,74,80
3039298,242,88,66,88
8218691,242,88,62,92
9331373,242,88,60,94
9435388,242,88,53,101
1749662,242,87,97,58
7655900,242,87,75,80
2136453,242,86,89,67
8542202,242,86,80,76
8114219,242,86,70,86
2283651,242,85,94,63
8369139,242,85,77,80
3583259,242,85,70,87
8322511,242,85,66,91
6104881,242,84,83,75
1416948,242,82,89,71
9727824,242,81,97,64
5215760,242,80,77,85
7759211,242,79,79,84
8345734,242,78,86,78
6236940,242,78,76,88
7971672,242,78,74,90
1968103,242,77,102,63
9711184,242,77,74,91
9939884,242,77,73,92
3564822,242,77,70,95
2117157,242,74,107,61
6039471,242,74,97,71
1846723,242,74,97,71
1547071,242,74,89,79
3421063,242,74,77,91
9537139,242,73,92,77
6225599,242,72,91,79
7685487,242,72,77,93
3244424,242,72,72,98
5064828,242,72,68,102
3049655,242,70,86,86
9905015,242,70,85,87
2500280,242,70,80,92
3229016,242,68,56,118
3359918,242,67,77,98
1662908,242,66,63,113
7689997,242,64,77,101
6651818,242,61,99,82
7083542,242,61,99,82
1602420,242,60,95,87
4071852,242,60,95,87
5309060,242,60,87,95
6148646,242,59,96,87
8268930,242,59,82,101
5430796,242,58,58,126
1633129,242,57,91,94
6205085,242,56,92,94
6989493,242,55,107,80
1679601,242,47,123,72
1396416,242,47,106,89
3578203,242,44,111,87
3961629,242,42,117,83
1818854,242,37,89,116
6442013,241,114,100,27
4137536,241,112,75,54
7696978,241,111,66,64
4755533,241,107,42,92
2004550,241,106,58,77
4606856,241,104,85,52
9924963,241,104,53,84
6938736,241,103,36,102
7061610,241,102,88,51
1993069,241,102,78,61
9172978,241,102,55,84
1752415,241,101,70,70
5593690,241,101,56,84
1549270,241,100,60,81
6900704,241,100,49,92
3528065,241,97,91,53
1940413,241,95,77,69
8581333,241,95,48,98
4953038,241,94,97,50
5039528,241,93,99,49
6191449,241,92,61,88
5779508,241,90,76,75
9032871,241,90,70,81
5628988,241,90,68,83
5143372,241,90,67,84
2701295,241,88,107,46
9560281,241,88,83,70
2769245,241,87,89,65
8756848,241,86,106,49
2110665,241,86,87,68
4189673,241,86,81,74
4963936,241,86,81,74
6403384,241,85,80,76
8006732,241,84,82,75
2677689,241,84,46,111
3789664,241,83,92,66
7168892,241,83,85,73
5645941,241,83,83,75
9327806,241,83,77,81
5836268,241,83,66,92
9951112,241,83,66,92
5299753,241,83,64,94
4386567,241,82,89,70
5841896,241,82,88,71
9057154,241,82,80,79
9085037,241,82,73,86
7099909,241,82,72,87
2118694,241,82,70,89
2462051,241,82,63,96
9729738,241,80,101,60
6559884,241,80,91,70
2090444,241,79,93,69
6315784,241,78,87,76
9163207,241,78,82,81
7657505,241,78,80,83
5943172,241,78,54,109
6350069,241,77,85,79
1187877,241,77,76,88
6660632,241,77,75,89
3661568,241,77,69,95
9430069,241,74,87,80
4702977,241,73,92,76
4692714,241,73,90,78
1305743,241,73,79,89
8682877,241,73,79,89
7834254,241,72,90,79
8721069,241,72,75,94
2153177,241,72,74,95
8884534,241,71,65,105
6525700,241,68,117,56
1640961,241,68,75,98
4048648,241,67,55,119
5101065,241,66,101,74
9785553,241,66,94,81
3231693,241,65,69,107
8309723,241,64,86,91
6424291,241,63,136,42
4788211,241,63,97,81
2993339,241,63,78,100
3250886,241,62,93,86
7732478,241,62,92,87
8414528,241,62,84,95
2546153,241,62,66,113
2103691,241,61,113,67
9267067,241,61,79,101
3073909,241,61,71,109
3853167,241,60,114,67
3713643,241,60,89,92
2713093,241,58,91,92
1486172,241,57,99,85
9069623,241,57,73,111
1264375,241,54,106,81
9117555,241,46,93,102
8564910,241,41,96,104
5718026,240,111,87,42
2488344,240,107,45,88
6450385,240,105,47,88
9361807,240,104,58,78
4521766,240,104,51,85
3526029,240,104,48,88
4283900,240,103,63,74
7012096,240,102,86,52
6396455,240,102,86,52
7570956,240,102,53,85
9012881,240,101,83,56
4993117,240,101,58,81
1171329,240,100,74,66
7887478,240,100,72,68
4007515,240,100,71,69
5782913,240,99,75,66
2382723,240,98,68,74
1463303,240,98,63,79
7537894,240,97,92,51
1452128,240,97,49,94
5628959,240,96,56,88
7689861,240,95,88,57
5460450,240,95,60,85
7365871,240,94,62,84
3351068,240,92,95,53
6471106,240,92,75,73
6827675,240,91,88,61
7353120,240,90,75,75
